mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,spec_centroid_mean,spec_centroid_std,spec_rolloff_mean,spec_rolloff_std,spec_bandwidth_mean,spec_bandwidth_std,zcr_mean,zcr_std,chroma_0_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,pitch_mean,pitch_std,rms_mean,rms_std,spec_contrast_mean,spec_contrast_std,duration,tempo,spec_flatness_mean,file_name,label,category
-375.99283,120.78499,31.955082,77.59619,-22.969797,86.84362,11.353296,73.44957,2.0629086,59.65209,-1.5358773,31.690243,-11.904697,25.515402,-4.9623475,19.402933,-5.9037757,28.704054,-11.3231125,15.872619,-5.614777,18.737576,-4.676846,16.563988,1.675502,16.308449,2235.28138643547,1642.9578379710101,3228.6811440677966,1994.9068193565108,1056.6336398370315,630.2776515874306,0.21656514830508475,0.15668337849697475,0.21048386,0.29757753,0.20984495,0.097704135,0.13686502,0.3036407,0.5656718,0.40628713,0.2887321,0.17297244,0.17452452,0.071615465,1838.0059,1117.8164,0.08102959,0.060822636,28.004562218468628,12.32121921878338,1.856,133.92857142857142,0.0008743931,YAF_raise_neutral.wav,0,not_depressed
-361.04892,127.3395,36.937065,83.78408,-27.84317,59.01728,23.550516,60.86057,2.2619874,42.42016,-10.037166,31.176481,-16.782986,49.09504,-6.7180457,17.083683,1.142072,32.030014,-9.973714,18.419464,0.4298163,25.905346,-3.0087466,16.557636,-1.5218248,11.899956,1733.542627633091,1012.5529092582864,2642.7176339285716,1576.8678768113432,1147.9813687483027,586.9588196889275,0.16722760881696427,0.11047013505522649,0.10232623,0.20060468,0.23594847,0.2116998,0.17820239,0.25115067,0.3288079,0.7052155,0.44237927,0.21730898,0.13689758,0.2209831,1434.2577,1003.9029,0.09021147,0.076870084,29.32251692646567,11.855084023625535,1.76,85.22727272727273,0.002416435,YAF_rat_neutral.wav,0,not_depressed
-340.9701,88.95258,32.05323,121.381744,2.5424101,74.42702,23.207182,77.87579,-3.6723716,57.871727,9.719654,47.72484,-9.670652,46.22675,-8.387908,23.556564,-2.1281903,25.314913,-5.2844567,20.742338,-3.6499007,22.95135,-0.15103124,27.126463,0.9989307,20.644293,2286.31509326924,1780.1248412919351,3226.2976694915255,2149.4168925696927,912.4075622727077,521.2351235736542,0.23761917372881355,0.18638002124548314,0.073674224,0.2186728,0.17959914,0.14953491,0.2098479,0.37022904,0.5846917,0.32403725,0.31164193,0.28864852,0.19463368,0.057199467,2343.4827,1296.0146,0.13432555,0.06669496,27.670942782306135,13.463565073389095,1.856,50.67567567567568,0.0012180884,YAF_reach_neutral.wav,0,not_depressed
-368.3114,136.6977,22.176025,81.11495,-22.316687,62.484905,32.528122,74.556526,-1.3107265,52.29107,-0.29297405,39.08636,-16.830719,48.911316,-8.142045,21.84545,-1.1056669,37.669964,-14.437854,29.342878,4.479804,27.858995,-7.549237,23.720385,-2.3577693,21.990664,2036.1216739830845,1117.0329038621153,3097.9764344262294,1785.5468455917805,1247.0423248565194,617.3266284776774,0.19219870645491804,0.1015426852677739,0.17737362,0.21104127,0.35095766,0.2641372,0.30001882,0.3575869,0.49363813,0.5721007,0.28522944,0.2727516,0.20841911,0.24116397,1843.835,1146.1799,0.10320943,0.08236964,31.133371020870563,12.570104297768339,1.92,144.23076923076923,0.001845708,YAF_read_neutral.wav,0,not_depressed
-325.21048,121.230225,43.619602,61.129326,-16.627687,64.061554,13.665133,57.695774,-3.5262532,52.199303,-3.3536067,30.857174,-24.586573,38.344044,-6.504564,19.972265,3.7973492,28.06803,-9.838792,22.10055,2.9503555,23.482481,-2.7170718,13.247117,0.09812532,12.511624,1607.7361048274104,946.7885467177431,2545.2008928571427,1631.9590124850326,1179.4818992286985,598.6928186775999,0.13916887555803573,0.10336067925787355,0.07785984,0.14942373,0.32904264,0.19372308,0.07140101,0.15259361,0.43049505,0.73344326,0.29421422,0.18650365,0.14724033,0.14797327,1489.8856,1074.3353,0.12016754,0.10795626,31.031122158998077,11.098514368579181,1.7836875,156.25,0.00096185517,YAF_red_neutral.wav,0,not_depressed
-384.7213,151.09755,28.908985,103.02564,-19.768377,47.037254,17.693453,67.77213,-7.423252,43.705776,-4.205218,33.44567,-13.928535,48.421535,-4.2182937,18.153767,-5.8953967,19.399143,-8.89337,17.34917,1.0340804,22.32831,-5.8555927,15.001913,1.0367109,14.452559,2175.91811497288,1232.8502987666466,3526.085805084746,2069.997732592175,1367.920775500754,768.6148405905494,0.2152492717161017,0.1390146456127184,0.12563309,0.1583561,0.34854886,0.31844202,0.16324177,0.35951757,0.298732,0.52079064,0.41158992,0.15683006,0.1672585,0.24520072,1608.3892,1097.753,0.076791935,0.06968215,27.5671953210747,11.060355781919007,1.8848125,144.23076923076923,0.00811397,YAF_ring_neutral.wav,0,not_depressed
-386.2798,145.79527,48.21586,80.243576,-13.264591,57.148766,15.338223,60.885986,0.53821146,52.131554,4.6973863,37.64815,-13.128157,38.482502,-5.562299,26.076889,2.1319168,29.128351,-4.704957,24.90396,-3.6960144,24.5838,-6.703126,15.324829,2.1205077,13.753683,1658.4542910131047,1427.0505871729508,2497.3958333333335,2071.592120131115,985.4303182218355,596.7368976819164,0.17662075109649122,0.14645332599902974,0.14490737,0.275631,0.26961485,0.16436492,0.21486661,0.326266,0.79967195,0.5607086,0.3585598,0.27467063,0.22152874,0.1465357,2004.6329,1167.5626,0.07583497,0.07563108,26.404606296620674,12.182276801131682,1.8021875,49.3421052631579,0.0019585567,YAF_ripe_neutral.wav,0,not_depressed
-394.45825,129.51517,39.23901,88.435844,-23.160892,57.39333,21.845272,70.26243,5.4399567,55.03503,-1.1751411,38.78423,-16.833385,45.146935,-8.719324,26.518656,-1.366452,32.44039,-17.912355,25.557833,1.5878787,32.104618,-7.861898,20.350431,-6.7750316,16.745516,1779.3972812952711,1322.785292728794,2575.5615234375,1711.4669773079322,1022.5257195845368,523.5062949323798,0.172088623046875,0.15348566153572632,0.11883042,0.13013251,0.37568492,0.15380955,0.18917665,0.34303355,0.46876615,0.64587384,0.2668032,0.20743844,0.1469906,0.18738788,1468.6525,1001.16785,0.088379085,0.06737264,29.169826615291758,12.440525531776839,2.0310625,133.92857142857142,0.009755107,YAF_road_neutral.wav,0,not_depressed
-369.40524,152.06267,29.247778,63.27814,-20.782719,48.67551,23.81671,62.982872,6.977895,60.774265,8.218312,53.05821,-18.90472,49.9692,-6.3318586,21.459358,9.268072,39.40978,-21.397152,26.939018,10.346401,27.462002,-9.932273,14.982573,-2.648095,14.655997,1804.0501158843904,1025.0883713960595,2826.4322916666665,1817.9874343615006,1235.796117590132,525.2059743604841,0.164990234375,0.09943887716890568,0.11370029,0.17676492,0.35642627,0.19256118,0.13533756,0.20346339,0.34210494,0.70207036,0.330895,0.26541808,0.14899752,0.17513858,1682.4705,1156.2151,0.0966245,0.07695272,31.263316244804052,11.84501454557076,1.89975,133.92857142857142,0.0020395122,YAF_room_neutral.wav,0,not_depressed
-401.3195,115.73778,51.40018,112.55392,-4.106481,73.310005,-5.7696114,67.65523,-0.14057171,52.028202,-6.044028,31.925413,-31.012213,31.643675,-4.891191,24.640951,-4.2729983,28.320866,-7.192445,24.942093,2.1119246,25.397108,0.29618877,18.548819,-2.611187,10.431647,2246.9852854888936,1951.4750048267763,3051.254734848485,2169.07150955851,872.4377802172705,503.13138789369384,0.23533676609848486,0.21672169640704986,0.116191715,0.20646606,0.3398913,0.21786101,0.2061341,0.2746329,0.4580287,0.56913245,0.35221383,0.24367262,0.19183856,0.16243011,1799.2506,1136.0226,0.07724429,0.06569549,26.948708891753366,12.168487639935773,2.08,93.75,0.00071406213,YAF_rose_neutral.wav,0,not_depressed
-371.78134,114.25319,14.61489,92.379135,-20.85127,68.09185,22.410023,70.41957,1.0545797,61.315838,6.8872223,36.71527,-11.947442,38.917957,-2.3166404,17.852148,5.0218515,32.082844,-12.456608,24.865093,4.1863313,29.674137,-4.3237348,20.450453,3.0152438,17.692963,2179.5114475633254,1598.3348816590203,3075.1302083333335,1970.4843611371025,1018.4833314924002,445.8001267106032,0.2176513671875,0.18756756359969667,0.11336412,0.16662773,0.30311358,0.21329805,0.2556853,0.30219635,0.4922172,0.63156706,0.29394737,0.3739263,0.3139047,0.26003152,1749.7424,1146.9524,0.101631396,0.092951305,29.699800428261273,13.992311838981928,1.888,89.28571428571429,0.0017968231,YAF_rot_neutral.wav,0,not_depressed
-376.13898,120.2455,44.58612,54.97028,-16.143383,53.913082,12.224919,60.94645,6.8220735,54.6379,0.1402822,39.673817,-17.488997,35.081894,-3.7697198,15.806714,2.3229434,31.715431,-7.3060865,25.476257,-0.0169828,21.680048,-0.6062036,11.53568,0.134485,12.354963,1523.5015299813927,1135.4186093161022,2394.9142156862745,1708.2331384397157,1000.5278139522474,568.6316844731083,0.13711128982843138,0.09427996764766441,0.14509483,0.24920252,0.2971685,0.13798824,0.15426052,0.29354554,0.6239783,0.5577026,0.27147356,0.21321446,0.20820343,0.13540542,1598.2472,1110.8389,0.069525525,0.08377231,28.236876268479556,11.541975700384569,1.6,48.07692307692308,0.0016673584,YAF_rough_neutral.wav,0,not_depressed
-351.9869,95.04015,19.70407,95.90794,-10.766266,53.91953,14.119512,49.431133,1.0087724,46.640297,-1.3952909,35.126144,-11.050185,32.208652,-3.7050948,18.914232,-3.5265174,25.003561,-1.513635,19.070665,-8.895793,22.79027,-0.23545757,21.317232,-0.96345603,14.825222,1957.5897654199878,1485.3493598663752,2761.466733870968,1960.5050678159892,921.2955271739424,510.0189267260734,0.19212292086693547,0.148548666648913,0.14835253,0.11155745,0.17323314,0.2934193,0.14102447,0.19788538,0.2602072,0.46915945,0.7300318,0.39533246,0.26255023,0.17270406,2368.2766,1255.012,0.08053047,0.09297479,27.39931760975592,13.113446492867805,1.952,89.28571428571429,0.0015089838,YAF_rush_neutral.wav,0,not_depressed
-333.28134,121.99425,15.15261,59.767582,-18.26034,64.82437,22.599323,61.926525,-6.787652,55.420803,-3.3672297,42.426823,-16.76877,38.607193,-2.1907048,15.734506,3.5995295,29.517488,-10.702517,16.32753,0.20124722,24.603937,-6.9601383,15.582293,0.03475606,12.960698,2444.905894286161,1636.715988087999,3541.6217672413795,1980.4555393925314,1180.965322625289,580.1436864021375,0.2513722386853448,0.19146178902212208,0.06447644,0.116505355,0.23256083,0.18616243,0.17846832,0.24439397,0.5779853,0.6398771,0.30959508,0.2951525,0.19944973,0.1391061,1742.7509,1123.4745,0.10045375,0.08885283,30.257474367091337,12.588138500308418,1.824,144.23076923076923,0.0017183685,YAF_said_neutral.wav,0,not_depressed
-366.06998,112.0104,38.003056,77.331314,-21.61985,80.75461,7.2467866,85.50578,-3.4012532,68.75814,-9.693941,42.089947,-21.115538,44.57685,-1.6226957,26.051485,1.1848968,26.19035,-9.454708,27.849012,6.429143,28.600498,3.7419834,12.906532,-0.8399381,16.145634,2344.8570967743544,1753.1194988522436,3400.7273706896553,2216.28944762146,1066.4324532755536,707.5166706383408,0.2569369612068966,0.1946202449222496,0.08928792,0.21899638,0.3013869,0.13042836,0.12767723,0.20882414,0.58718914,0.5474918,0.24165854,0.24461912,0.19447355,0.13791507,1850.1765,1132.0016,0.094823055,0.04979416,29.981019135432636,12.763018728399306,1.8255,48.07692307692308,0.0020745287,YAF_sail_neutral.wav,0,not_depressed
-329.41666,110.85373,16.676226,95.35574,-5.175058,67.44646,32.831367,81.938286,2.2849586,50.174484,11.482412,50.56014,-23.618095,46.956467,-3.7921238,19.167654,8.327396,38.546402,-18.71239,29.524174,-0.43176726,24.947495,-1.1832179,21.189314,-5.183265,14.090712,2576.0624642332978,1786.288785884126,3448.8985655737706,2121.0229656633624,1023.6013305330007,506.99320640396644,0.28032946977459017,0.1936661993112734,0.13216282,0.07754422,0.0943303,0.21026097,0.14822093,0.17390433,0.2862485,0.5120791,0.62396395,0.3043633,0.2935819,0.12805122,2139.922,1336.8552,0.15669788,0.086717725,30.972212627106828,13.380396733832976,1.92,144.23076923076923,0.0014539119,YAF_search_neutral.wav,0,not_depressed
-361.49945,110.74497,6.947255,82.75004,-8.24913,81.047745,29.382639,76.20636,-6.9483438,61.3265,-3.1943667,33.00515,-10.844589,48.969868,2.647654,20.751543,-1.0150063,30.362307,-4.26551,24.386478,6.9607983,22.42959,-2.1578674,20.679712,1.2599157,20.216375,2884.6085399916774,1829.8192926150325,3905.517578125,2200.7024851805563,1076.6874734498556,622.6956569710487,0.3035430908203125,0.17794477603450637,0.12565227,0.13731444,0.21034059,0.13835049,0.23048799,0.3606394,0.4249447,0.57493556,0.328326,0.2588509,0.16521952,0.17740206,1895.7402,1090.3683,0.104379505,0.07626708,28.907427764990576,14.12109426966598,2.016,144.23076923076923,0.00082738185,YAF_seize_neutral.wav,0,not_depressed
-336.0096,103.41126,53.741802,108.08689,-15.338526,92.027435,9.413739,102.17775,1.5193939,61.189854,-4.7848663,45.36307,-17.375439,45.81177,0.011209011,23.162933,1.4577315,27.098942,-9.648185,32.881325,-4.521017,38.630596,-6.287868,18.228922,-1.8171117,24.167267,2236.0905945488803,1779.4614521024766,3119.7415865384614,2165.839554078914,912.2510489722122,642.8488414338534,0.24018742487980768,0.1906539832330142,0.19374071,0.30186898,0.1724337,0.15767035,0.19314566,0.3133413,0.75555485,0.41009206,0.3377957,0.23412302,0.26278692,0.12330808,1741.4292,1130.392,0.15233116,0.06639204,30.438476559844496,13.142683644261973,1.639125,49.3421052631579,0.0010589887,YAF_sell_neutral.wav,0,not_depressed
-343.15,103.4125,24.504162,83.53361,-23.25104,88.51291,18.720934,59.93856,-0.5875727,48.500645,2.8871057,46.27409,-17.87313,40.465584,-3.1369805,13.205857,7.587244,38.818405,-16.022467,20.87805,-2.1009867,23.963594,-6.1748753,22.408604,-3.2900484,13.575256,2016.5294418608473,1283.1722729333737,2917.834051724138,1763.3534803243963,1038.044269375718,528.296015517088,0.19117052801724138,0.1383296749145172,0.066830665,0.17076506,0.28018987,0.27402502,0.19841479,0.21156205,0.4752163,0.4326615,0.303394,0.32344446,0.3479426,0.12640913,2069.9968,1280.9286,0.11715479,0.07659381,31.468350027318845,12.894577868778246,1.824,144.23076923076923,0.0013511961,YAF_shack_neutral.wav,0,not_depressed
-341.50232,93.87862,32.878345,81.724,-16.429829,69.10331,19.657326,85.8051,-11.366964,50.878147,13.239104,50.872993,-14.094607,47.571484,-4.9603157,24.659967,9.629463,39.63722,-16.248255,28.70145,-0.7196423,27.753658,-2.3789914,18.91603,-4.287476,14.839104,1964.964889942224,1313.3886817941707,2816.342213114754,1782.2398379885758,1058.0252366952627,469.53353516844805,0.20907242571721313,0.1358569823240716,0.084736064,0.08360772,0.31143755,0.2332539,0.20333733,0.29505995,0.3102256,0.6386713,0.41065457,0.2591028,0.19574288,0.20419447,1927.0459,1297.5626,0.11864682,0.08611134,32.2142786697162,11.554295426382854,1.9505625,144.23076923076923,0.0015795201,YAF_shall_neutral.wav,0,not_depressed
-328.44815,106.188065,36.68827,97.82368,-14.577444,54.312084,9.39373,85.858795,-5.7475114,59.75613,3.5427086,52.379425,-13.977924,48.99471,-6.578577,18.325003,4.339976,29.382637,-10.069419,24.191929,3.0616434,26.356586,-2.1447537,10.808941,-5.2172866,15.874354,1790.971516896798,1221.9971153567396,2503.2018442622953,1751.6992268659733,993.4681393857646,537.2613988969224,0.1825771644467213,0.13517122817604935,0.097223796,0.3498056,0.31940916,0.23213974,0.25264925,0.27263936,0.7028149,0.49147272,0.2907406,0.16552883,0.1678967,0.08722365,2115.5862,1188.0896,0.15335055,0.10564329,30.492701125343846,13.615009571684368,1.9281875,44.642857142857146,0.002740231,YAF_shawl_neutral.wav,0,not_depressed
-342.55515,93.64615,32.36273,88.00485,2.0218363,77.28914,41.82445,81.80661,-5.389738,43.868885,-1.790729,32.51672,-20.692553,46.616646,-10.695639,22.260952,-2.7866864,38.22378,-19.033827,27.753004,8.131219,29.111616,-4.8024344,22.637049,-1.2809507,20.085659,2187.540767636539,1411.7155453771259,3247.8070175438597,1831.0453287471153,1147.8846268810767,541.2726583304359,0.23793003015350878,0.16166195996234564,0.13946943,0.101733886,0.14420786,0.35903785,0.23801352,0.24635881,0.3447524,0.4632958,0.5477289,0.23165062,0.17650047,0.10933587,1927.3978,1328.3698,0.113653585,0.07690123,31.60651847057138,12.627858586990333,1.792,93.75,0.00039501832,YAF_sheep_neutral.wav,0,not_depressed
-377.266,122.89475,13.140317,120.520454,-8.046012,74.758835,4.1533504,50.42543,1.9633714,56.357224,2.193561,39.713547,-21.9596,40.48986,-5.5852323,25.384495,1.5723555,28.48368,-4.0794096,19.106966,-4.2167187,27.29302,-0.35656705,14.578975,2.6918435,13.374519,2493.876758012605,1698.6380853236255,3553.6099137931033,2138.8867101865653,983.4104443010502,603.6588899822365,0.2625016837284483,0.17200037146777053,0.07342294,0.18630621,0.27824366,0.14321528,0.20295236,0.24144123,0.43548775,0.42204964,0.37340885,0.37045497,0.23387654,0.18831296,2293.9084,1208.431,0.09836212,0.083036624,28.10510644228886,12.862226562795282,1.824,49.3421052631579,0.0036365457,YAF_shirt_neutral.wav,0,not_depressed
-369.36346,99.46626,48.855072,111.463684,6.977668,82.84432,9.275223,56.9904,-8.82461,48.682747,1.3734795,48.165524,-20.569433,42.556858,-5.0983133,23.031975,0.101300344,26.383257,-6.393771,21.709644,-5.1368566,21.062593,-4.235502,19.413038,2.3194995,14.823594,1905.0154081171868,1385.163238157607,3016.0511363636365,1992.3523317403783,1095.4987624476883,664.7226565286619,0.1826171875,0.1412695399645954,0.104542,0.34619293,0.23620348,0.12133096,0.18683258,0.27569538,0.5051752,0.38297632,0.26344123,0.17802118,0.17568988,0.11247308,2174.062,1361.4938,0.10413456,0.075582325,29.55791860438459,12.096640671609824,1.728,156.25,0.0012106289,YAF_should_neutral.wav,0,not_depressed
-368.6015,101.98335,20.410936,118.03038,-9.675437,92.12526,15.363222,67.91506,2.0230248,63.809803,-0.22552517,54.986046,-19.922146,39.334652,0.26617172,27.79256,-6.019566,22.686304,-7.0663524,24.003214,-4.603515,23.02223,-4.1557145,18.5245,-4.0227532,17.40915,2565.4737895375083,1739.6156236899944,3523.856026785714,2058.6395039954577,911.1389470421071,604.4038380412145,0.26626150948660715,0.1723020603323684,0.20178053,0.26467413,0.2445409,0.21883622,0.24492502,0.4597707,0.5404593,0.20364659,0.24233977,0.23643276,0.23362671,0.14567174,2172.737,1271.236,0.09856303,0.060720503,27.13525178119914,12.798486182946512,1.7849375,49.3421052631579,0.00097159244,YAF_shout_neutral.wav,0,not_depressed
-360.0079,130.06676,27.170761,109.84595,-21.281595,94.9838,-4.0673347,89.110985,0.2975654,52.60977,-6.056687,40.95848,-14.841377,42.749943,1.6150237,29.037289,5.0841703,27.18448,-4.160798,24.409723,-0.12987517,24.856796,1.4480748,20.92417,-3.6955264,12.7409115,2765.6743476420233,2114.5510979366077,3648.0263157894738,2470.2023460589708,899.6360888428898,614.8304548196642,0.3003871984649123,0.22799791801475414,0.088849835,0.19959976,0.24898507,0.10936728,0.08683486,0.14411744,0.5638166,0.47924098,0.27899686,0.3061072,0.37888518,0.15237534,1844.5015,1042.4316,0.12736367,0.069678664,27.695255552407428,13.760200510588987,1.792,104.16666666666667,0.0015342961,YAF_size_neutral.wav,0,not_depressed
-353.00726,134.16968,23.316078,73.97848,-22.396837,70.45375,10.666604,63.392628,-3.8060637,60.08802,-1.263932,47.887962,-14.989972,46.099968,-6.140904,27.903498,6.9446607,27.733313,-15.65212,36.04403,0.5808365,27.738056,-1.7013975,16.527956,-5.1493073,15.276,2123.526681707636,1731.9232543244154,2900.2604166666665,2122.867901871839,984.8623212824485,513.0848773522335,0.22626139322916666,0.1958035025297851,0.19108705,0.246121,0.46974453,0.2923212,0.24442942,0.31341067,0.47825956,0.60461146,0.32744923,0.29645225,0.28497106,0.3193896,1757.6625,1120.3003,0.12360459,0.08202078,29.825183585602115,13.247962151333951,1.9139375,144.23076923076923,0.00151887,YAF_soap_neutral.wav,0,not_depressed
-394.85324,119.44215,10.270953,90.775764,-14.125765,78.08148,30.782236,80.89744,-1.8073634,51.17971,-2.010076,37.038734,-24.371786,44.96146,-3.515305,21.936113,1.9593533,34.71903,-18.330427,27.900473,3.5634212,36.184204,-2.9689958,20.948835,-2.4631817,13.5803585,2638.2987874129094,1763.0170443560567,3759.9051339285716,1942.2826797226926,1115.038787737864,516.1942502040838,0.27296665736607145,0.20179560763054002,0.19654587,0.15626624,0.2640101,0.16500388,0.1528149,0.2680664,0.5210195,0.5956422,0.3144645,0.22877072,0.11872755,0.17532597,1754.0765,1126.2852,0.07683945,0.057743914,30.042076888701057,12.411263316904181,1.76,89.28571428571429,0.001118251,YAF_soup_neutral.wav,0,not_depressed
-380.40042,108.76873,32.674236,93.37578,-12.341257,89.94567,-1.3805237,76.61055,6.276914,54.259586,-3.188866,38.99646,-19.502142,37.084736,-1.0200716,19.118467,-0.6229731,26.21549,-11.089304,22.804327,-1.7631727,25.303503,-3.8958962,16.77171,-2.733918,13.008587,2472.9469459993797,1914.512990307191,3418.2291666666665,2313.8502826296576,969.4972820707067,672.0948221581855,0.27902018229166664,0.2177637367387766,0.04483998,0.11313359,0.21271385,0.18769696,0.20449647,0.20498066,0.42937818,0.56929964,0.40671536,0.37337145,0.27494746,0.11802058,1608.4615,1014.2991,0.08635746,0.06474608,28.390553716882792,13.089120097902558,1.8978125,49.3421052631579,0.0020101632,YAF_sour_neutral.wav,0,not_depressed
-382.94513,138.93036,25.599617,79.808815,-26.17473,71.19165,13.466982,69.254326,6.7568736,58.080936,1.2763656,41.390007,-8.010462,35.627495,-1.4676688,17.49402,0.23801894,27.197716,-1.7535716,16.594213,-2.3393748,22.400274,-5.94374,15.620808,1.0208822,12.678676,2248.222357042148,1634.910468324607,3294.6820175438597,2045.2148136101505,1073.2036233477095,699.1247241138163,0.2275904605263158,0.20321916020345532,0.084769055,0.26275343,0.26257697,0.1687619,0.2339257,0.44798407,0.70093226,0.35406497,0.2342855,0.16224803,0.118330024,0.07032637,1616.1174,1066.8059,0.08903421,0.07968552,27.673597856565664,12.248969454607208,1.792,144.23076923076923,0.004595323,YAF_south_neutral.wav,0,not_depressed
-353.08658,95.03151,43.77771,83.75219,2.4703352,73.90024,8.028594,68.68424,6.079663,57.749153,-3.5778766,36.920097,-10.017941,43.91289,-5.6650352,23.323898,-3.0293388,21.760387,-3.271525,21.49539,-6.784539,21.332067,-1.1375647,21.108543,1.0566648,12.73125,2135.279326875721,1941.3616164782698,2952.706473214286,2395.4325036312493,906.6907402991767,626.4946919941972,0.22890799386160715,0.2186479606793764,0.09446684,0.24657324,0.23064475,0.18703525,0.22737162,0.32904515,0.6535258,0.5142258,0.30434725,0.20731433,0.20931676,0.10302163,1655.6951,1153.2648,0.095465936,0.08354003,27.181194562534117,12.832641363085102,1.761375,48.07692307692308,0.00065421674,YAF_sub_neutral.wav,0,not_depressed
-384.87878,110.294395,20.911993,90.63625,-11.978767,76.447914,6.9874,60.86566,4.7957788,53.871254,-1.1021545,35.48406,-20.453981,35.05586,-6.073841,19.58803,1.1821759,19.156115,-6.8843765,19.70397,-5.5772347,17.159185,2.1693168,16.975788,-0.973459,17.14029,2664.457348833128,1926.0965453943588,3556.4088983050847,2215.772420429707,994.2954031772072,611.1213233293552,0.2870514433262712,0.2145746898656694,0.1228935,0.115014665,0.25398332,0.19167854,0.18878587,0.26533863,0.49099514,0.49677548,0.2658125,0.31262687,0.28358158,0.2458063,2151.354,1346.3356,0.07195404,0.07205353,26.820548720294493,12.26403989068463,1.856,46.875,0.0007321511,YAF_such_neutral.wav,0,not_depressed
-389.50082,108.468704,32.7503,108.049706,-11.660875,83.48493,15.236723,60.17874,2.0337977,65.14043,1.0171338,34.654602,-19.881086,47.104763,-11.62801,19.217588,-4.130052,33.49012,-1.9220526,22.870129,-0.5868277,27.714752,-1.568034,14.567622,1.4223605,18.795147,2090.7912603896393,1595.4876684168878,2857.494212962963,2061.494111904877,877.1457931580596,565.7405885794059,0.23137297453703703,0.17055501434385115,0.23528917,0.2275965,0.12206287,0.23834094,0.30081123,0.6342284,0.5146081,0.37811795,0.25433394,0.16978842,0.08262358,0.075833544,2235.8145,1228.4282,0.08027628,0.061004046,28.26375418879092,12.175277973517144,1.7205,144.23076923076923,0.0024766442,YAF_sure_neutral.wav,0,not_depressed
-396.2416,114.66535,21.79152,79.3797,-22.439508,85.98943,24.070698,62.17451,12.947293,57.325916,3.0912282,51.32975,-12.869969,47.96755,3.0251107,25.210037,2.9990804,32.88856,-9.326097,11.450001,1.6107718,18.647635,-2.8494723,15.92894,-1.9968835,13.619127,2193.9146983305836,1459.3368678484076,2982.1875,1961.764043931507,971.0201003913893,651.8487782140585,0.214794921875,0.14159763093949349,0.13949461,0.27830905,0.19188644,0.15006608,0.20616311,0.377043,0.59698516,0.350806,0.24178237,0.11039975,0.15542032,0.07123282,1844.5737,1039.2737,0.092302844,0.0658258,27.818001820309348,12.296682278294993,1.568,49.3421052631579,0.004743089,YAF_take_neutral.wav,0,not_depressed
-353.4153,104.46306,30.47109,60.35617,-26.994293,79.17502,11.244072,68.7672,0.47803852,57.674145,6.7784758,50.447113,-11.937407,37.736805,-5.196555,26.636875,6.622996,35.659184,-11.478309,31.734144,0.5316852,20.389193,-6.7343326,16.817532,-5.8052754,11.977925,2324.2308633534367,1442.4097751611098,3474.190848214286,1889.6873595237419,1202.600749334071,567.3957743811297,0.23467145647321427,0.13548477649317908,0.22997078,0.15441038,0.15894018,0.33098128,0.2508351,0.22133861,0.37861085,0.3891955,0.5950368,0.364822,0.15051214,0.1205709,1635.3204,1092.1641,0.10424329,0.099140525,31.58436614998618,12.079014544662158,1.76,44.642857142857146,0.0022760655,YAF_talk_neutral.wav,0,not_depressed
-361.0651,116.57572,30.279934,80.54207,-1.20397,76.7708,22.493176,71.19215,3.5292253,58.264202,-0.65580565,48.819008,-13.982308,37.415257,-5.6619444,25.57102,-8.486972,23.368366,-9.684023,23.963657,-5.908444,19.318993,-1.4262092,14.054708,-1.9207169,10.208352,2333.206880136445,1897.6773112316312,3200.0512295081967,2239.0766652397665,904.1148404755862,568.413406842329,0.24910348360655737,0.21917909762330992,0.13793914,0.28577194,0.32670632,0.21571246,0.20709151,0.29304948,0.5321826,0.5258622,0.3847095,0.33840758,0.20257363,0.14450589,1781.8429,1175.4934,0.10525078,0.07357306,27.563685930632737,13.273443141265242,1.940875,50.67567567567568,0.0016205908,YAF_tape_neutral.wav,0,not_depressed
-363.96304,111.542366,16.287394,75.61053,-11.158376,91.80538,44.83895,74.135284,-2.2248528,68.2029,8.192691,40.788383,-7.728466,37.417942,-6.5013423,33.385223,-1.5913757,31.902267,-17.817806,34.21357,0.43435904,24.937399,-8.93408,16.556541,-6.009927,22.86168,2567.0009255265404,1581.5607623714643,3612.7403846153848,1895.3081744744468,1122.0778922178952,547.8926051504894,0.2763897235576923,0.17301323786797984,0.17621832,0.12830302,0.11711041,0.25272954,0.24354129,0.2533761,0.3884822,0.56575364,0.6302426,0.23012243,0.18912643,0.11599383,1909.7753,1146.5427,0.10360664,0.0543473,31.911362274178764,12.65833294614602,2.0630625,46.875,0.00090483256,YAF_team_neutral.wav,0,not_depressed
